Responder_ID;submitdate;lastpage;startlanguage;seed;startdate;datestamp;Introduction;QID01;Instr1;P1Know.P1Know01.;P1Know.P1Know02.;P1AttitudesA.P1AttitudesA01.;P1AttitudesA.P1AttitudesA02.;P1AttitudesA.P1AttitudesA03.;P1AttitudesA.P1AttitudesA04.;P1AttitudesA.P1AttitudesA05.;P1AttitudesA.P1AttitudesA06.;P1AttitudesA.P1NeedA01.;P1AttitudesA.P1NeedA02.;P1AttitudesB.P1AttitudesB01.;P1AttitudesB.P1AttitudesB02.;P1AttitudesB.P1AttitudesB03.;P1AttitudesB.P1AttitudesB04.;P1AttitudesB.P1AttitudesB05.;P1AttitudesB.P1AttitudesB06.;P1AttitudesB.P1NeedB01.;P1AttitudesB.P1NeedB02.;P1AttitudesC.P1AttitudesC01.;P1AttitudesC.P1AttitudesC02.;P1AttitudesC.P1AttitudesC03.;P1AttitudesC.P1AttitudesC04.;P1AttitudesC.P1AttitudesC05.;P1AttitudesC.P1AttitudesC06.;P1AttitudesC.P1NeedC01.;P1AttitudesC.P1NeedC02.;P1Use01;P1Use01b;P1Use01b.other.;P1Use02;P1Use02b;P1Use02b.other.;Instr2;P2Know.P2Know01.;P2Know.P2Know02.;P2AttitudesA.P2AttitudesA01.;P2AttitudesA.P2AttitudesA02.;P2AttitudesA.P2AttitudesA03.;P2AttitudesA.P2AttitudesA04.;P2AttitudesA.P2AttitudesA05.;P2AttitudesA.P2AttitudesA06.;P2AttitudesA.P2NeedA01.;P2AttitudesA.P2NeedA02.;P2AttitudesB.P2AttitudesB01.;P2AttitudesB.P2AttitudesB02.;P2AttitudesB.P2AttitudesB03.;P2AttitudesB.P2AttitudesB04.;P2AttitudesB.P2AttitudesB05.;P2AttitudesB.P2AttitudesB06.;P2AttitudesB.P2NeedB01.;P2AttitudesB.P2NeedB02.;P2AttitudesC.P2AttitudesC01.;P2AttitudesC.P2AttitudesC02.;P2AttitudesC.P2AttitudesC03.;P2AttitudesC.P2AttitudesC04.;P2AttitudesC.P2AttitudesC05.;P2AttitudesC.P2AttitudesC06.;P2AttitudesC.P2NeedC01.;P2AttitudesC.P2NeedC02.;P2Use01;P2Use02;Instr3;P3Know.P3Know01.;P3Know.P3Know02.;P3AttitudesA.P3AttitudesA01.;P3AttitudesA.P3AttitudesA02.;P3AttitudesA.P3AttitudesA03.;P3AttitudesA.P3AttitudesA04.;P3AttitudesA.P3AttitudesA05.;P3AttitudesA.P3AttitudesA06.;P3AttitudesA.P3NeedA01.;P3AttitudesA.P3NeedA02.;P3AttitudesB.P3AttitudesB01.;P3AttitudesB.P3AttitudesB02.;P3AttitudesB.P3AttitudesB03.;P3AttitudesB.P3AttitudesB04.;P3AttitudesB.P3AttitudesB05.;P3AttitudesB.P3AttitudesB06.;P3AttitudesB.P3NeedB01.;P3AttitudesB.P3NeedB02.;P3AttitudesC.P3AttitudesC01.;P3AttitudesC.P3AttitudesC02.;P3AttitudesC.P3AttitudesC03.;P3AttitudesC.P3AttitudesC04.;P3AttitudesC.P3AttitudesC05.;P3AttitudesC.P3AttitudesC06.;P3AttitudesC.P3NeedC01.;P3AttitudesC.P3NeedC02.;P3Use01;P3Use02;Instr4;P4Know.P4Know01.;P4Know.P4Know02.;P4AttitudesA.P4AttitudesA01.;P4AttitudesA.P4AttitudesA02.;P4AttitudesA.P4AttitudesA03.;P4AttitudesA.P4AttitudesA04.;P4AttitudesA.P4AttitudesA05.;P4AttitudesA.P4AttitudesA06.;P4AttitudesA.P4NeedA01.;P4AttitudesA.P4NeedA02.;P4AttitudesB.P4AttitudesB01.;P4AttitudesB.P4AttitudesB02.;P4AttitudesB.P4AttitudesB03.;P4AttitudesB.P4AttitudesB04.;P4AttitudesB.P4AttitudesB05.;P4AttitudesB.P4AttitudesB06.;P4AttitudesB.P4NeedB01.;P4AttitudesB.P4NeedB02.;P4AttitudesC.P4AttitudesC01.;P4AttitudesC.P4AttitudesC02.;P4AttitudesC.P4AttitudesC03.;P4AttitudesC.P4AttitudesC04.;P4AttitudesC.P4AttitudesC05.;P4AttitudesC.P4AttitudesC06.;P4AttitudesC.P4NeedC01.;P4AttitudesC.P4NeedC02.;P4Use01;P4Use02;Instr5;P5Know.P5Know01.;P5Know.P5Know02.;P5AttitudesA.P5AttitudesA01.;P5AttitudesA.P5AttitudesA02.;P5AttitudesA.P5AttitudesA03.;P5AttitudesA.P5AttitudesA04.;P5AttitudesA.P5AttitudesA05.;P5AttitudesA.P5AttitudesA06.;P5AttitudesA.P5NeedA01.;P5AttitudesA.P5NeedA02.;P5AttitudesB.P5AttitudesB01.;P5AttitudesB.P5AttitudesB02.;P5AttitudesB.P5AttitudesB03.;P5AttitudesB.P5AttitudesB04.;P5AttitudesB.P5AttitudesB05.;P5AttitudesB.P5AttitudesB06.;P5AttitudesB.P5NeedB01.;P5AttitudesB.P5NeedB02.;P5AttitudesC.P5AttitudesC01.;P5AttitudesC.P5AttitudesC02.;P5AttitudesC.P5AttitudesC03.;P5AttitudesC.P5AttitudesC04.;P5AttitudesC.P5AttitudesC05.;P5AttitudesC.P5AttitudesC06.;P5AttitudesC.P5NeedC01.;P5AttitudesC.P5NeedC02.;P5Use01;P5Use02;Age;Gender;Gender.other.;Section
Token_4151;17/07/2019 10:22;11;en;1630105723;17/07/2019 10:14;17/07/2019 10:22;NA;NA;NA;7;5;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;0;NA;NA;1;Open Access Publisher;NA;NA;5;7;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;0;1;NA;1;7;4;NA;4;NA;4;NA;4;NA;6;NA;6;NA;6;NA;6;NA;3;1;3;1;3;1;3;1;0;0;NA;4;7;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;4;1;4;1;4;1;4;1;0;0;NA;4;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;32;Female;NA;BM
Token_4154;17/07/2019 10:32;11;en;529572176;17/07/2019 10:17;17/07/2019 10:32;NA;NA;NA;5;6;7;1;7;1;7;1;5;1;7;1;7;1;7;1;7;1;4;2;5;2;5;1;5;3;0;NA;NA;1;Self-Archiving;NA;NA;5;7;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;5;1;5;1;5;1;5;2;0;1;NA;3;3;3;4;2;1;2;1;2;5;4;3;2;1;2;1;1;4;6;2;4;1;6;2;6;4;0;0;NA;4;2;2;5;2;1;2;1;2;5;2;4;2;1;2;1;2;4;5;2;4;1;4;1;4;1;0;0;NA;5;4;5;1;5;1;5;1;4;1;5;1;5;1;5;1;4;1;6;1;6;1;6;1;6;1;0;0;27;Female;NA;HUM
Token_4166;17/07/2019 10:26;11;en;322765514;17/07/2019 10:20;17/07/2019 10:26;NA;NA;NA;4;4;6;2;6;2;6;1;4;4;6;2;6;2;6;1;4;4;7;1;7;1;7;1;5;3;1;Open Access Publisher;NA;1;Open Access Publisher;NA;NA;2;4;4;4;5;3;5;3;4;4;5;3;5;3;5;3;4;4;5;3;5;3;5;3;4;4;0;0;NA;3;4;3;5;3;5;3;5;3;5;3;5;3;5;3;5;3;5;3;5;3;5;3;5;3;5;0;0;NA;3;4;3;5;3;5;3;5;3;5;3;5;3;5;3;5;3;5;3;5;3;5;3;5;3;5;0;0;NA;4;4;5;3;5;3;5;3;5;3;5;3;5;3;5;3;5;3;5;3;5;3;5;3;5;3;0;0;26;Male;NA;NA
Token_4169;17/07/2019 10:54;11;en;1714862648;17/07/2019 10:20;17/07/2019 10:54;NA;NA;NA;5;5;7;1;7;1;7;1;6;1;7;1;7;1;7;1;7;1;6;2;6;1;6;1;6;1;1;Open Access Publisher;NA;1;Open Access Publisher;NA;NA;5;5;6;2;6;1;6;1;5;2;6;2;6;1;6;1;5;2;4;4;4;3;4;2;3;5;0;1;NA;2;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;1;6;5;2;5;2;5;2;5;2;5;2;5;2;5;2;5;2;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;2;5;5;2;5;2;5;2;5;2;5;2;5;2;5;2;6;2;5;2;5;2;5;2;5;2;0;0;29;Female;NA;BM
Token_4184;17/07/2019 10:34;11;en;975050672;17/07/2019 10:24;17/07/2019 10:34;NA;NA;NA;4;7;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;0;NA;NA;NA;NA;NA;NA;4;6;7;1;7;1;7;1;7;1;7;NA;7;NA;7;NA;7;NA;7;3;7;1;7;NA;7;1;0;NA;NA;1;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;6;6;1;7;1;7;1;7;1;6;1;7;1;7;1;7;1;NA;NA;NA;NA;NA;NA;NA;NA;1;0;28;Female;NA;BM
Token_4187;17/07/2019 10:37;11;en;1774433812;17/07/2019 10:25;17/07/2019 10:37;NA;NA;NA;6;6;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;5;1;5;1;5;1;5;1;0;NA;NA;1;Open Access Publisher;NA;NA;5;7;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;5;1;5;1;5;1;5;1;0;1;NA;1;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;1;6;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;0;0;NA;4;5;5;1;4;1;5;1;5;1;5;1;5;1;5;1;5;1;3;1;3;1;3;1;3;1;0;0;40;Male;NA;HUM
Token_4202;17/07/2019 10:46;11;en;798016979;17/07/2019 10:34;17/07/2019 10:46;NA;NA;NA;4;7;6;3;6;2;6;1;7;1;5;4;6;3;7;2;7;1;6;4;6;3;6;2;7;1;0;NA;NA;0;NA;NA;NA;5;7;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;0;0;NA;4;7;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;0;0;NA;4;7;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;0;0;NA;5;7;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;0;0;26;Male;NA;CPT
Token_4208;17/07/2019 10:45;11;en;659953521;17/07/2019 10:38;17/07/2019 10:45;NA;NA;NA;4;5;5;1;5;1;4;1;6;1;5;1;4;1;5;1;4;1;3;3;3;3;3;3;3;3;0;NA;NA;0;NA;NA;NA;3;5;6;1;6;1;6;1;6;1;6;1;6;1;6;1;6;1;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;1;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;1;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;2;5;5;1;5;1;5;1;7;1;6;1;6;1;6;1;7;1;4;2;3;3;3;3;3;3;0;0;26;Female;NA;HUM
Token_4220;17/07/2019 11:21;11;en;1445532178;17/07/2019 10:41;17/07/2019 11:21;NA;NA;NA;3;6;7;3;7;3;7;3;7;3;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;0;NA;NA;0;NA;NA;NA;3;7;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;6;2;0;0;NA;4;5;5;4;5;4;5;4;5;4;5;4;5;4;5;4;5;4;6;4;6;4;6;4;6;4;0;NA;NA;6;6;6;3;6;3;6;3;6;3;6;3;6;3;6;3;6;3;6;3;6;3;6;3;6;3;1;1;NA;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;0;34;Male;NA;CPT
Token_4226;17/07/2019 11:00;11;en;822716091;17/07/2019 10:44;17/07/2019 11:00;NA;NA;NA;6;7;5;3;5;3;5;3;5;3;5;4;5;4;5;4;5;4;5;4;5;4;5;4;5;4;0;NA;NA;NA;NA;NA;NA;1;5;6;NA;NA;NA;6;NA;NA;NA;6;NA;NA;NA;6;NA;NA;NA;6;NA;NA;NA;6;NA;NA;NA;0;1;NA;3;5;4;3;4;3;4;3;4;3;4;3;4;3;4;3;4;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;5;1;2;1;2;5;2;5;2;7;3;6;3;6;3;6;3;7;4;5;4;5;3;5;3;0;NA;NA;4;7;4;3;3;2;4;3;3;2;6;5;5;4;5;4;5;4;5;4;4;3;4;3;4;3;0;NA;30;Female;NA;HUM
Token_4232;17/07/2019 11:05;11;en;323192102;17/07/2019 10:47;17/07/2019 11:05;NA;NA;NA;3;7;7;1;6;2;6;1;6;2;6;2;6;2;6;2;6;2;5;3;5;3;7;3;5;3;0;NA;NA;0;NA;NA;NA;3;7;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;2;6;2;2;2;2;2;6;0;0;NA;1;7;6;2;4;4;6;3;4;4;6;2;4;4;6;3;4;4;2;6;2;6;2;6;2;6;0;0;NA;1;7;7;1;5;1;5;4;4;4;7;1;5;1;7;4;4;4;3;5;2;2;5;4;2;6;0;0;NA;1;7;7;1;7;1;7;1;6;1;7;1;7;1;7;1;6;1;2;6;2;6;2;6;2;6;0;0;28;Female;NA;BM
Token_4244;17/07/2019 11:51;11;en;95973354;17/07/2019 10:57;17/07/2019 11:51;NA;NA;NA;3;6;7;1;7;1;7;3;5;1;6;1;6;3;6;3;5;2;6;4;6;4;5;5;4;4;0;NA;NA;1;Self-Archiving;NA;NA;3;6;7;1;5;5;7;4;5;3;7;1;6;4;6;4;4;2;3;5;3;1;3;4;3;5;1;1;NA;5;4;2;6;2;6;2;5;2;6;4;5;3;3;3;4;2;6;7;1;7;1;7;1;7;1;0;0;NA;4;4;2;6;2;5;2;4;2;6;3;5;2;4;3;3;3;5;6;1;5;1;6;1;5;2;0;0;NA;5;4;5;2;5;2;5;1;4;4;6;2;6;2;6;2;5;3;7;2;7;1;7;2;7;1;0;0;28;Male;NA;CPT
Token_4274;17/07/2019 11:45;11;en;265160184;17/07/2019 11:30;17/07/2019 11:45;NA;NA;NA;5;3;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;6;1;7;1;7;1;5;1;0;NA;NA;0;NA;NA;NA;5;5;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;5;1;5;2;5;2;5;2;0;0;NA;1;3;4;2;4;3;4;3;4;2;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;NA;1;3;4;2;5;2;5;1;3;3;3;3;4;3;4;3;2;2;5;2;3;3;3;3;3;3;0;0;NA;2;4;7;1;7;3;6;3;7;1;7;1;4;3;5;3;7;1;7;1;7;2;7;2;7;2;0;0;29;Female;NA;BM
Token_4277;17/07/2019 11:39;11;en;1125113559;17/07/2019 11:32;17/07/2019 11:39;NA;NA;NA;7;4;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;0;NA;NA;1;Open Access Publisher;NA;NA;7;4;NA;1;NA;1;NA;1;NA;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;0;0;NA;1;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;1;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;6;4;4;5;4;3;3;2;4;7;5;3;5;2;4;1;4;4;1;5;3;6;4;1;3;6;0;0;24;Male;NA;BM
Token_4280;17/07/2019 11:55;11;en;729109021;17/07/2019 11:37;17/07/2019 11:55;NA;NA;NA;4;4;6;1;6;1;6;1;6;1;6;1;6;1;6;1;6;1;7;1;7;1;7;1;7;1;0;NA;NA;0;NA;NA;NA;4;4;5;1;5;1;5;1;5;1;5;1;5;1;5;1;5;1;5;1;6;2;6;3;6;1;0;0;NA;1;4;6;1;6;1;6;1;6;1;6;1;6;1;6;1;6;1;5;1;5;1;5;1;5;1;0;0;NA;1;3;NA;NA;NA;5;NA;5;NA;NA;NA;NA;NA;5;NA;5;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;0;0;NA;6;4;6;1;6;1;6;1;6;1;6;1;6;1;6;1;6;1;7;1;7;1;7;1;7;1;0;0;29;NA;NA;BM
Token_4304;17/07/2019 12:22;11;en;750114176;17/07/2019 12:06;17/07/2019 12:22;NA;NA;NA;4;6;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;5;1;5;1;5;1;5;1;0;NA;NA;1;Open Access Publisher;NA;NA;4;6;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;6;1;6;1;6;1;6;1;0;1;NA;1;6;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;4;1;4;1;4;1;4;1;0;0;NA;1;6;5;1;5;1;5;1;5;1;5;1;5;1;5;1;5;1;2;6;2;6;2;6;2;6;0;0;NA;1;6;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;4;1;4;1;4;1;4;1;1;0;NA;Female;NA;CPT
Token_4325;17/07/2019 12:56;11;en;472796677;17/07/2019 12:44;17/07/2019 12:56;NA;NA;NA;3;6;6;NA;6;NA;4;1;NA;NA;NA;NA;4;NA;4;1;NA;NA;7;1;7;1;7;1;7;1;0;NA;NA;NA;NA;NA;NA;4;5;4;NA;4;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;4;4;NA;NA;NA;NA;6;NA;6;NA;6;NA;6;NA;6;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26;Male;NA;CPT
Token_4328;17/07/2019 12:55;11;en;171969367;17/07/2019 12:45;17/07/2019 12:55;NA;NA;NA;4;5;7;1;7;1;7;1;4;4;7;1;7;1;7;1;4;4;7;1;7;1;7;1;4;4;1;Open Access Publisher;NA;1;Open Access Publisher;NA;NA;3;4;4;1;4;1;4;1;4;1;4;1;4;1;4;1;4;1;7;1;4;1;7;5;4;1;1;1;NA;2;2;3;3;3;3;3;3;1;1;3;3;3;3;3;3;1;1;3;3;3;3;3;3;1;1;0;0;NA;1;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;0;NA;5;3;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;0;0;32;Female;NA;CPT
Token_4334;17/07/2019 13:06;11;en;170801097;17/07/2019 12:54;17/07/2019 13:06;NA;NA;NA;5;5;7;1;7;1;7;1;7;1;6;1;6;1;6;1;6;1;4;4;4;4;4;4;4;4;0;NA;NA;NA;NA;NA;NA;6;7;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;4;4;4;4;4;4;4;4;0;1;NA;4;6;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;3;3;3;3;3;3;3;3;0;0;NA;3;5;6;1;6;1;6;1;6;1;5;1;5;1;5;1;5;1;3;3;3;3;3;3;3;3;0;0;NA;5;6;5;1;5;1;5;1;5;1;5;1;5;1;5;1;5;1;2;2;2;2;2;2;2;2;1;1;29;Female;NA;CPT
Token_4340;17/07/2019 13:35;11;en;1297476061;17/07/2019 12:56;17/07/2019 13:35;NA;NA;NA;4;4;6;1;6;1;6;1;5;2;6;1;6;1;6;1;5;2;7;1;7;1;7;1;7;1;0;NA;NA;0;NA;NA;NA;2;4;6;2;6;6;6;6;4;4;6;2;6;6;6;6;4;4;7;1;6;3;6;3;5;1;0;0;NA;3;3;4;3;4;4;4;4;3;5;4;3;4;4;4;4;3;5;6;2;6;2;6;2;5;2;0;0;NA;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;3;4;7;1;6;1;6;1;5;1;6;1;6;1;6;1;6;1;6;2;6;2;6;2;6;2;0;1;26;Female;NA;CPT
Token_4346;17/07/2019 13:23;11;en;300953755;17/07/2019 13:03;17/07/2019 13:23;NA;NA;NA;4;6;7;1;6;1;7;1;6;1;7;1;7;1;7;1;6;1;5;2;6;2;5;2;5;2;0;NA;NA;NA;NA;NA;NA;6;5;6;1;5;2;4;4;5;2;5;2;5;2;5;3;5;2;5;2;6;3;5;3;5;2;0;0;NA;1;7;1;6;2;4;2;4;2;4;2;4;2;4;2;4;2;4;3;4;3;4;3;4;3;4;NA;NA;NA;1;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;6;5;2;5;2;5;2;5;2;5;3;3;4;5;3;4;3;5;3;3;4;5;3;4;3;NA;NA;29;Female;NA;CPT
Token_4358;17/07/2019 14:02;11;en;759082680;17/07/2019 13:43;17/07/2019 14:02;NA;NA;NA;3;5;4;4;4;4;3;5;2;7;5;3;5;3;3;5;2;6;6;2;6;2;6;2;6;2;0;NA;NA;1;Open Access Publisher;NA;NA;3;5;6;2;6;2;6;2;6;2;6;2;6;2;7;1;6;2;6;2;6;2;6;2;6;2;0;1;NA;3;5;5;3;5;3;5;3;4;4;5;3;5;3;5;3;4;4;5;3;5;3;5;3;5;3;0;NA;NA;2;6;3;5;3;5;3;5;3;5;3;5;3;5;3;5;3;5;3;5;3;5;3;5;3;5;0;0;NA;3;5;5;3;5;3;5;3;5;3;5;3;5;3;5;3;5;3;6;2;5;3;5;3;5;3;0;0;26;Male;NA;CPT
Token_4361;17/07/2019 14:02;11;en;685015020;17/07/2019 13:45;17/07/2019 14:02;NA;NA;NA;4;4;4;1;5;4;4;3;4;2;4;2;4;3;4;4;5;3;5;3;5;3;4;2;2;2;0;NA;NA;1;Open Access Publisher;NA;NA;5;6;5;3;5;3;4;5;4;2;4;3;4;3;4;3;4;2;5;3;5;3;5;3;2;2;0;0;NA;1;4;4;3;4;3;4;2;4;2;4;3;4;3;4;2;4;2;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;32;Female;NA;HUM
Token_4367;17/07/2019 13:59;11;en;198268937;17/07/2019 13:51;17/07/2019 13:59;NA;NA;NA;2;7;7;1;6;NA;7;1;6;NA;7;1;6;NA;7;1;6;NA;7;1;7;NA;7;1;6;NA;0;NA;NA;1;Open Access Publisher;NA;NA;5;7;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;0;1;NA;4;7;7;NA;7;NA;7;NA;7;NA;7;NA;7;NA;7;NA;7;NA;7;NA;7;NA;7;NA;7;NA;0;NA;NA;4;7;7;NA;7;NA;7;NA;7;NA;7;NA;7;NA;7;NA;7;NA;5;NA;5;NA;5;NA;5;NA;0;NA;NA;5;7;7;NA;7;NA;7;NA;7;NA;5;NA;5;NA;5;NA;5;NA;5;NA;5;NA;5;NA;5;NA;0;NA;27;Female;NA;BM
Token_4376;17/07/2019 14:20;11;en;1770760036;17/07/2019 14:05;17/07/2019 14:20;NA;NA;NA;3;6;5;3;4;4;4;2;5;3;6;2;5;3;5;3;5;3;6;2;6;2;6;2;5;3;0;NA;NA;0;NA;NA;NA;3;6;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;1;NA;1;5;3;5;3;4;4;4;2;6;3;5;3;4;4;4;2;6;3;5;3;4;4;4;2;6;0;0;NA;1;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;4;6;6;2;6;2;6;1;6;1;7;1;6;1;6;1;6;1;7;1;7;1;7;1;6;2;0;1;27;Female;NA;CPT
Token_4388;17/07/2019 15:40;11;en;1064010005;17/07/2019 15:28;17/07/2019 15:40;NA;NA;NA;3;6;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;6;1;0;NA;NA;0;NA;NA;NA;3;7;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;5;3;7;1;7;1;6;2;0;1;NA;1;6;5;4;5;5;5;6;3;6;5;4;5;5;5;5;3;5;5;3;5;5;5;5;2;6;0;0;NA;1;5;5;3;5;3;6;6;2;5;3;5;3;5;4;4;2;6;2;5;1;5;1;1;1;7;0;0;NA;5;2;7;1;5;5;6;1;7;1;5;2;5;4;5;1;5;1;7;1;7;1;7;1;7;1;0;0;25;Male;NA;BM
Token_4394;17/07/2019 15:51;11;en;92595041;17/07/2019 15:37;17/07/2019 15:51;NA;NA;NA;6;6;7;1;7;1;6;2;7;1;7;1;7;1;6;2;6;2;7;1;7;1;7;1;7;1;1;Open Access Publisher;NA;1;Open Access Publisher;NA;NA;5;5;6;2;6;2;5;1;7;1;7;1;7;1;7;1;6;2;7;1;6;2;5;4;5;1;1;1;NA;4;5;7;1;5;4;6;4;7;1;7;1;5;4;5;4;7;1;6;2;6;2;5;3;6;2;0;0;NA;4;5;5;1;5;3;5;3;5;3;6;1;5;3;5;3;5;3;7;1;7;2;6;1;6;2;0;0;NA;6;5;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;1;1;35;Male;NA;HUM
Token_4397;17/07/2019 15:51;11;en;1520630471;17/07/2019 15:38;17/07/2019 15:51;NA;NA;NA;4;6;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;0;NA;NA;NA;NA;NA;NA;1;7;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;NA;7;NA;7;NA;7;NA;0;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;3;5;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;7;1;0;NA;43;Female;NA;NA
